etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
2013-11-26,078       ,2007-12-01,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,029       ,2007-12-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N004      ,2007-12-01,新竹市第一信用合作社,3131,8004000000,4,4000000,0,0,0,0,136,48000000
2013-11-26,N014      ,2007-12-01,新竹市第三信用合作社,2390,5300000000,317,272000000,0,0,0,0,1059,208000000
2013-11-26,321       ,2007-12-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,098       ,2007-12-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,020       ,2007-12-01,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,815       ,2007-12-01,日盛國際商業銀行,31168,55299000000,8988,20030000000,33699,10454000000,0,0,72101,10316000000
2013-11-26,118       ,2007-12-01,板信商業銀行,21392,38352000000,234,352000000,67,10000000,0,0,45307,5977000000
2013-11-26,127       ,2007-12-01,桃園信用合作社,1600,3410000000,725,1485000000,0,0,0,0,517,267000000
2013-11-26,079       ,2007-12-01,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,099       ,2007-12-01,比利時商比利時聯合銀行,10,30000000,0,0,0,0,0,0,0,0
2013-11-26,807       ,2007-12-01,永豐商業銀行,124334,302016000000,17813,30381000000,13847,5789000000,0,0,48911,14577000000
2013-11-26,082       ,2007-12-01,法商法國巴黎銀行,23,96000000,0,0,0,0,0,0,14,3000000
2013-11-26,N012      ,2007-12-01,法國東方匯理銀行,7,22000000,0,0,0,0,0,0,0,0
2013-11-26,037       ,2007-12-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,023       ,2007-12-01,泰國盤谷銀行,2,1000000,0,0,0,0,0,0,0,0
2013-11-26,052       ,2007-12-01,渣打國際商業銀行,53440,101509000000,14458,27452000000,0,0,2,0,202227,44368000000
2013-11-26,222       ,2007-12-01,澎湖縣第一信用合作社,146,455000000,14,31000000,0,0,0,0,213,98000000
2013-11-26,N011      ,2007-12-01,澎湖縣第二信用合作社,490,803000000,77,82000000,7,4000000,0,0,851,361000000
2013-11-26,N006      ,2007-12-01,澳商澳洲紐西蘭銀行,1,3000000,0,0,0,0,0,0,0,0
2013-11-26,808       ,2007-12-01,玉山商業銀行,45443,150664000000,51281,111593000000,0,0,4,0,72317,22794000000
2013-11-26,092       ,2007-12-01,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N020      ,2007-12-01,稻江商業銀行,3274,8449000000,261,379000000,0,0,0,0,1023,542000000
2013-11-26,007       ,2007-12-01,第一商業銀行,78784,231987000000,34842,66642000000,2460,404000000,13160,3289000000,21257,6884000000
2013-11-26,0         ,2007-12-01,總計,2272590,4759997000000,531820,872751000000,326682,89928000000,384202,123822000000,6327405,788610000000
2013-11-26,097       ,2007-12-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,076       ,2007-12-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N010      ,2007-12-01,美商美國紐約銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,022       ,2007-12-01,美商美國銀行,1,8000000,0,0,0,0,15,3000000,0,0
2013-11-26,095       ,2007-12-01,美商美聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,030       ,2007-12-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,024       ,2007-12-01,美國運通銀行,0,0,1,1000000,0,0,0,0,19921,2454000000
2013-11-26,803       ,2007-12-01,聯邦商業銀行,39316,71519000000,21061,44209000000,35135,9327000000,68,23000000,285847,5495000000
2013-11-26,N015      ,2007-12-01,臺中商業銀行,26517,46960000000,806,399000000,13,39000000,0,0,28725,6269000000
2013-11-26,050       ,2007-12-01,臺灣中小企業銀行,80995,151370000000,6094,15499000000,0,0,13720,6214000000,21814,41594000000
2013-11-26,005       ,2007-12-01,臺灣土地銀行,284965,514357000000,55185,64588000000,300,161000000,131648,47079000000,35115,3791000000
2013-11-26,048       ,2007-12-01,臺灣工業銀行,2,3000000,0,0,0,0,0,0,0,0
2013-11-26,103       ,2007-12-01,臺灣新光商業銀行,18509,57921000000,639,956000000,18936,5029000000,0,0,95545,27187000000
2013-11-26,004       ,2007-12-01,臺灣銀行,123884,281653000000,30478,44287000000,0,0,42237,16004000000,3045285,163616000000
2013-11-26,215       ,2007-12-01,花蓮第一信用合作社,3080,5821000000,1489,2276000000,0,0,120,35000000,1643,436000000
2013-11-26,216       ,2007-12-01,花蓮第二信用合作社,8887,15602000000,3031,5170000000,0,0,1894,744000000,42,4000000
2013-11-26,139       ,2007-12-01,苗栗縣竹南信用合作社,2182,4124000000,769,587000000,0,0,0,0,297,156000000
2013-11-26,N013      ,2007-12-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,083       ,2007-12-01,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,093       ,2007-12-01,荷蘭商安智銀行,0,0,0,0,0,0,0,0,1,0
2013-11-26,008       ,2007-12-01,華南商業銀行,83397,247756000000,30109,24325000000,14107,4835000000,6865,2360000000,190059,13536000000
2013-11-26,102       ,2007-12-01,華泰商業銀行,3891,14945000000,3595,12985000000,0,0,0,0,3268,980000000
2013-11-26,025       ,2007-12-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,34,5000000
2013-11-26,809       ,2007-12-01,萬泰商業銀行,3761,5477000000,1787,2172000000,15965,4362000000,0,0,356309,45338000000
2013-11-26,805       ,2007-12-01,遠東國際商業銀行,40298,85061000000,11927,20377000000,14617,2908000000,18734,5603000000,110245,10569000000
2013-11-26,224       ,2007-12-01,金門縣信用合作社,108,177000000,152,371000000,0,0,0,0,80,44000000
2013-11-26,108       ,2007-12-01,陽信商業銀行,24529,52315000000,3015,4975000000,17,13000000,0,0,34693,6201000000
2013-11-26,325       ,2007-12-01,香港上海匯豐銀行,18124,60270000000,11,0,0,0,0,0,31255,12719000000
2013-11-26,N019      ,2007-12-01,香港東亞銀行,0,0,0,0,0,0,0,0,281,61000000
2013-11-26,N005      ,2007-12-01,高雄第三信用合作社,5677,8812000000,5291,8283000000,0,0,851,301000000,2070,665000000
2013-11-26,N001      ,2007-12-01,高雄第二信用合作社,2495,4325000000,465,286000000,0,0,1958,739000000,11426,2309000000
2013-11-26,016       ,2007-12-01,高雄銀行,23125,36032000000,4964,8566000000,0,0,0,0,49630,7457000000
2013-11-26,147       ,2008-01-01,三信商業銀行,6129,18473000000,1034,1730000000,21928,8035000000,0,0,27053,11807000000
2013-11-26,011       ,2008-01-01,上海商業儲蓄銀行,40310,90117000000,6780,6300000000,101,27000000,0,0,4680,1255000000
2013-11-26,822       ,2008-01-01,中國信託商業銀行,156261,278900000000,15669,19738000000,17148,3168000000,0,0,415452,71026000000
2013-11-26,015       ,2008-01-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,040       ,2008-01-01,中華開發工業銀行,4,7000000,0,0,0,0,0,0,80,50000000
2013-11-26,054       ,2008-01-01,京城商業銀行,11857,26680000000,6249,9190000000,0,0,28,4000000,12584,16688000000
2013-11-26,806       ,2008-01-01,元大商業銀行,31959,62010000000,11087,19523000000,24636,5997000000,959,306000000,38578,13608000000
2013-11-26,017       ,2008-01-01,兆豐國際商業銀行,59144,180460000000,13744,28170000000,0,0,7262,3454000000,8930,24675000000
2013-11-26,090       ,2008-01-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,146       ,2008-01-01,台中市第二信用合作社,10656,17888000000,108,84000000,10,0,0,0,844,284000000
2013-11-26,012       ,2008-01-01,台北富邦銀行,120449,229047000000,2324,2617000000,7395,2175000000,262,112000000,205573,31914000000
2013-11-26,106       ,2008-01-01,台北市第九信用合作社,755,1778000000,0,0,0,0,0,0,286,79000000
2013-11-26,104       ,2008-01-01,台北市第五信用合作社,1047,2817000000,1,0,0,0,0,0,849,119000000
2013-11-26,N008      ,2008-01-01,台北縣淡水信用合作社,1409,2823000000,476,644000000,0,0,0,0,110,88000000
2013-11-26,N000      ,2008-01-01,台北縣淡水第一信用合作社,10940,21059000000,148,168000000,3,1000000,726,203000000,754,161000000
2013-11-26,188       ,2008-01-01,台南第三信用合作社,2025,3318000000,96,59000000,0,0,0,0,5134,80000000
2013-11-26,812       ,2008-01-01,台新國際商業銀行,85973,209400000000,5402,9223000000,52826,17588000000,0,0,238553,60987000000
2013-11-26,006       ,2008-01-01,合作金庫商業銀行,182896,440857000000,65128,116807000000,2,0,136700,34344000000,41941,19604000000
2013-11-26,N016      ,2008-01-01,嘉義巿第四信用合作社,81,277000000,3,3000000,0,0,0,0,0,0
2013-11-26,178       ,2008-01-01,嘉義市第三信用合作社,1081,1917000000,1093,2238000000,0,0,0,0,661,292000000
2013-11-26,013       ,2008-01-01,國泰世華商業銀行,104687,239177000000,9545,14148000000,7843,542000000,0,0,62921,8339000000
2013-11-26,114       ,2008-01-01,基隆市第一信用合作社,5019,7201000000,874,545000000,0,0,0,0,4789,3212000000
2013-11-26,115       ,2008-01-01,基隆市第二信用合作社,1488,3913000000,249,361000000,42,17000000,0,0,1395,307000000
2013-11-26,814       ,2008-01-01,大眾商業銀行,24617,60472000000,160,178000000,0,0,0,0,145340,10438000000
2013-11-26,816       ,2008-01-01,安泰商業銀行,17574,42225000000,7361,16266000000,26519,5063000000,33,4000000,27965,9235000000
2013-11-26,N017      ,2008-01-01,宜蘭信用合社,694,1162000000,264,330000000,2,2000000,0,0,478,46000000
2013-11-26,-01       ,2008-01-01,寶華商業銀行,12811,16519000000,10257,11594000000,4319,640000000,3,1000000,48323,3851000000
2013-11-26,009       ,2008-01-01,彰化商業銀行,63288,137695000000,42349,86181000000,0,0,1829,656000000,14853,7384000000
2013-11-26,158       ,2008-01-01,彰化第一信用合作社,797,1383000000,185,199000000,0,0,0,0,3,0
2013-11-26,161       ,2008-01-01,彰化第五信用合作社,530,932000000,52,82000000,0,0,0,0,10,5000000
2013-11-26,162       ,2008-01-01,彰化第六信用合作社,3262,5305000000,175,186000000,0,0,0,0,1885,209000000
2013-11-26,163       ,2008-01-01,彰化第十信用合作社,663,952000000,0,0,0,0,0,0,0,0
2013-11-26,165       ,2008-01-01,彰化縣鹿港信用合作社,1101,1624000000,600,782000000,0,0,5,15000000,765,248000000
2013-11-26,072       ,2008-01-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,087       ,2008-01-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,085       ,2008-01-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,078       ,2008-01-01,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,029       ,2008-01-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N004      ,2008-01-01,新竹市第一信用合作社,3044,8125000000,4,4000000,0,0,0,0,130,46000000
2013-11-26,N014      ,2008-01-01,新竹市第三信用合作社,2380,5269000000,307,256000000,0,0,0,0,1017,196000000
2013-11-26,321       ,2008-01-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,098       ,2008-01-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,020       ,2008-01-01,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,815       ,2008-01-01,日盛國際商業銀行,30946,54622000000,8905,19707000000,31823,9901000000,0,0,69951,9898000000
2013-11-26,118       ,2008-01-01,板信商業銀行,21244,37954000000,232,363000000,65,10000000,0,0,43180,5795000000
2013-11-26,127       ,2008-01-01,桃園信用合作社,1587,3361000000,711,1472000000,0,0,0,0,512,260000000
2013-11-26,079       ,2008-01-01,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,099       ,2008-01-01,比利時商比利時聯合銀行,10,30000000,0,0,0,0,0,0,0,0
2013-11-26,807       ,2008-01-01,永豐商業銀行,123484,302867000000,18216,31521000000,13404,5620000000,0,0,47988,14135000000
2013-11-26,082       ,2008-01-01,法商法國巴黎銀行,23,99000000,0,0,0,0,0,0,14,3000000
2013-11-26,N012      ,2008-01-01,法國東方匯理銀行,7,22000000,0,0,0,0,0,0,0,0
2013-11-26,037       ,2008-01-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,023       ,2008-01-01,泰國盤谷銀行,2,1000000,0,0,0,0,0,0,0,0
2013-11-26,052       ,2008-01-01,渣打國際商業銀行,54047,102591000000,14499,27431000000,0,0,2,0,198673,43148000000
2013-11-26,222       ,2008-01-01,澎湖縣第一信用合作社,142,445000000,12,30000000,0,0,0,0,222,100000000
2013-11-26,N011      ,2008-01-01,澎湖縣第二信用合作社,486,794000000,74,80000000,6,3000000,0,0,835,355000000
2013-11-26,N006      ,2008-01-01,澳商澳洲紐西蘭銀行,1,3000000,0,0,0,0,0,0,0,0
2013-11-26,808       ,2008-01-01,玉山商業銀行,45557,149829000000,51238,110692000000,0,0,4,0,70312,21995000000
2013-11-26,092       ,2008-01-01,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N020      ,2008-01-01,稻江商業銀行,3225,8352000000,281,390000000,0,0,0,0,1043,613000000
2013-11-26,007       ,2008-01-01,第一商業銀行,78875,232563000000,34941,66821000000,2319,372000000,12746,3129000000,20650,6322000000
2013-11-26,0         ,2008-01-01,總計,2168487,4774087000000,515493,870406000000,320358,88300000000,381854,121160000000,6262241,782391000000
2013-11-26,097       ,2008-01-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,076       ,2008-01-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N010      ,2008-01-01,美商美國紐約銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,022       ,2008-01-01,美商美國銀行,1,8000000,0,0,0,0,13,2000000,0,0
2013-11-26,095       ,2008-01-01,美商美聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,030       ,2008-01-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,024       ,2008-01-01,美國運通銀行,0,0,1,1000000,0,0,0,0,19269,2340000000
2013-11-26,803       ,2008-01-01,聯邦商業銀行,39357,71417000000,21067,43956000000,34548,9238000000,64,22000000,284281,5276000000
2013-11-26,N015      ,2008-01-01,臺中商業銀行,26234,45975000000,797,395000000,13,38000000,0,0,28052,6067000000
2013-11-26,050       ,2008-01-01,臺灣中小企業銀行,76243,151519000000,4780,12946000000,0,0,13444,6077000000,28124,46156000000
2013-11-26,005       ,2008-01-01,臺灣土地銀行,284488,515652000000,55067,64471000000,295,160000000,131160,46204000000,35125,3722000000
2013-11-26,048       ,2008-01-01,臺灣工業銀行,2,3000000,0,0,0,0,0,0,0,0
2013-11-26,103       ,2008-01-01,臺灣新光商業銀行,18723,58732000000,644,972000000,18542,4983000000,0,0,93071,26797000000
2013-11-26,004       ,2008-01-01,臺灣銀行,124442,284609000000,30352,43953000000,0,0,41968,15639000000,3034021,163118000000
2013-11-26,215       ,2008-01-01,花蓮第一信用合作社,3086,5826000000,1359,2228000000,0,0,117,33000000,1601,419000000
2013-11-26,216       ,2008-01-01,花蓮第二信用合作社,8972,15678000000,3001,5116000000,0,0,1875,728000000,33,2000000
2013-11-26,139       ,2008-01-01,苗栗縣竹南信用合作社,1873,3768000000,320,368000000,0,0,0,0,297,155000000
2013-11-26,N013      ,2008-01-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,083       ,2008-01-01,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,093       ,2008-01-01,荷蘭商安智銀行,0,0,0,0,0,0,0,0,1,0
2013-11-26,008       ,2008-01-01,華南商業銀行,83257,247033000000,30106,24324000000,14159,4793000000,6816,2350000000,187785,12988000000
2013-11-26,102       ,2008-01-01,華泰商業銀行,3890,15111000000,3638,13251000000,0,0,0,0,3163,939000000
2013-11-26,025       ,2008-01-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,33,5000000
2013-11-26,809       ,2008-01-01,萬泰商業銀行,3729,5435000000,1775,2151000000,16031,4337000000,0,0,348279,44189000000
2013-11-26,805       ,2008-01-01,遠東國際商業銀行,43087,84153000000,11980,20275000000,14598,2990000000,18827,5598000000,104990,10223000000
2013-11-26,224       ,2008-01-01,金門縣信用合作社,110,194000000,161,382000000,0,0,0,0,83,45000000
2013-11-26,108       ,2008-01-01,陽信商業銀行,24223,51382000000,2966,4881000000,17,13000000,0,0,34533,6094000000
2013-11-26,325       ,2008-01-01,香港上海匯豐銀行,17926,59474000000,11,0,0,0,0,0,30365,12272000000
2013-11-26,N019      ,2008-01-01,香港東亞銀行,0,0,0,0,0,0,0,0,267,57000000
2013-11-26,N005      ,2008-01-01,高雄第三信用合作社,5756,8991000000,5365,8452000000,0,0,839,334000000,2011,617000000
2013-11-26,N001      ,2008-01-01,高雄第二信用合作社,2406,4176000000,456,293000000,0,0,1937,714000000,11199,2276000000
2013-11-26,016       ,2008-01-01,高雄銀行,23040,35775000000,4936,8492000000,0,0,0,0,51894,7498000000
2013-11-26,147       ,2008-02-01,三信商業銀行,6087,18266000000,1032,1720000000,22205,8030000000,0,0,26996,11648000000
2013-11-26,011       ,2008-02-01,上海商業儲蓄銀行,40170,89848000000,6821,6365000000,103,26000000,0,0,4637,1253000000
2013-11-26,822       ,2008-02-01,中國信託商業銀行,155650,278347000000,15657,19762000000,16521,2944000000,0,0,408805,69452000000
2013-11-26,015       ,2008-02-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,040       ,2008-02-01,中華開發工業銀行,4,7000000,0,0,0,0,0,0,75,47000000
2013-11-26,054       ,2008-02-01,京城商業銀行,11984,27146000000,6305,9163000000,0,0,28,4000000,12441,16863000000
2013-11-26,806       ,2008-02-01,元大商業銀行,31911,61958000000,10989,19271000000,23938,5690000000,955,295000000,38024,13234000000
2013-11-26,017       ,2008-02-01,兆豐國際商業銀行,58930,180331000000,13622,27888000000,0,0,7146,3351000000,8656,24510000000
2013-11-26,090       ,2008-02-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,146       ,2008-02-01,台中市第二信用合作社,10581,17761000000,110,82000000,10,0,0,0,821,273000000
2013-11-26,012       ,2008-02-01,台北富邦銀行,120067,227511000000,2260,2262000000,7261,2059000000,255,107000000,202849,31329000000
2013-11-26,106       ,2008-02-01,台北市第九信用合作社,761,1788000000,0,0,0,0,0,0,280,78000000
2013-11-26,104       ,2008-02-01,台北市第五信用合作社,1041,2795000000,1,0,0,0,0,0,826,112000000
2013-11-26,N008      ,2008-02-01,台北縣淡水信用合作社,1397,2808000000,463,635000000,0,0,0,0,113,91000000
2013-11-26,N000      ,2008-02-01,台北縣淡水第一信用合作社,10852,20846000000,148,178000000,3,1000000,716,196000000,744,148000000
2013-11-26,188       ,2008-02-01,台南第三信用合作社,2016,3264000000,95,58000000,0,0,0,0,5137,81000000
2013-11-26,812       ,2008-02-01,台新國際商業銀行,85951,209920000000,5355,8889000000,52199,17190000000,0,0,233718,60203000000
2013-11-26,006       ,2008-02-01,合作金庫商業銀行,183844,438875000000,65141,117052000000,2,0,135931,33449000000,41596,19405000000
2013-11-26,N016      ,2008-02-01,嘉義巿第四信用合作社,80,261000000,3,3000000,0,0,0,0,0,0
2013-11-26,178       ,2008-02-01,嘉義市第三信用合作社,1043,1864000000,1129,2353000000,0,0,0,0,660,291000000
2013-11-26,013       ,2008-02-01,國泰世華商業銀行,104012,238036000000,9475,14051000000,7276,497000000,0,0,60856,7969000000
2013-11-26,114       ,2008-02-01,基隆市第一信用合作社,5013,7172000000,859,526000000,0,0,0,0,4752,3202000000
2013-11-26,115       ,2008-02-01,基隆市第二信用合作社,1488,3883000000,245,352000000,38,16000000,0,0,1366,296000000
2013-11-26,814       ,2008-02-01,大眾商業銀行,24664,60635000000,170,190000000,0,0,0,0,141111,10111000000
2013-11-26,816       ,2008-02-01,安泰商業銀行,17299,41270000000,7263,16191000000,26532,4893000000,28,3000000,27269,8852000000
