etl_dt,bank_code,data_dt,bank_nm,my_tot,fy_tot,my_country,fy_country,my_os,fy_os
2014-05-22,054       ,2006-06-01,京城商業銀行,668000000.0,1686000000.0,584000000.0,1536000000.0,84000000.0,150000000.0
2014-05-22,102       ,2006-06-01,華泰商業銀行,272000000.0,930000000.0,265000000.0,920000000.0,7000000.0,10000000.0
2014-05-22,103       ,2006-06-01,臺灣新光商業銀行,1124000000.0,3691000000.0,882000000.0,2607000000.0,-882000000.0,-2607000000.0
2014-05-22,108       ,2006-06-01,陽信商業銀行,724000000.0,2806000000.0,663000000.0,2590000000.0,61000000.0,216000000.0
2014-05-22,118       ,2006-06-01,板信商業銀行,1053000000.0,2274000000.0,866000000.0,1527000000.0,187000000.0,747000000.0
2014-05-22,147       ,2006-06-01,三信商業銀行,78000000.0,616000000.0,78000000.0,616000000.0,0.0,0.0
2014-05-22,151       ,2006-06-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,381       ,2006-06-01,交通銀行,10571000000.0,30508000000.0,9322000000.0,21918000000.0,1249000000.0,8590000000.0
2014-05-22,803       ,2006-06-01,聯邦商業銀行,3829000000.0,13964000000.0,2814000000.0,8789000000.0,1015000000.0,5175000000.0
2014-05-22,805       ,2006-06-01,遠東國際商業銀行,8936000000.0,22082000000.0,5229000000.0,11192000000.0,3707000000.0,10890000000.0
2014-05-22,807       ,2006-06-01,建華商業銀行,35524000000.0,59378000000.0,17681000000.0,26982000000.0,17843000000.0,32396000000.0
2014-05-22,808       ,2006-06-01,玉山商業銀行,14813000000.0,39625000000.0,9004000000.0,25677000000.0,5809000000.0,13948000000.0
2014-05-22,809       ,2006-06-01,萬泰商業銀行,1699000000.0,3019000000.0,1381000000.0,2562000000.0,318000000.0,457000000.0
2014-05-22,812       ,2006-06-01,台新國際商業銀行,27745000000.0,86337000000.0,20078000000.0,53767000000.0,7667000000.0,32570000000.0
2014-05-22,814       ,2006-06-01,大眾商業銀行,9461000000.0,21774000000.0,6951000000.0,12986000000.0,2510000000.0,8788000000.0
2014-05-22,815       ,2006-06-01,日盛國際商業銀行,4204000000.0,6202000000.0,3588000000.0,5235000000.0,616000000.0,967000000.0
2014-05-22,816       ,2006-06-01,安泰商業銀行,2221000000.0,6271000000.0,1846000000.0,5229000000.0,375000000.0,1042000000.0
2014-05-22,822       ,2006-06-01,中國信託商業銀行,68682000000.0,128654000000,39661000000.0,67244000000.0,29021000000.0,61410000000.0
2014-05-22,N002      ,2006-06-01,中國國際商業銀行,123395000000,236015000000,57887000000.0,108764000000,65508000000.0,127251000000
2014-05-22,N015      ,2006-06-01,臺中商業銀行,2162000000.0,3791000000.0,1578000000.0,3185000000.0,584000000.0,606000000.0
2014-05-22,N028      ,2006-06-01,外國銀行在台分行,196196000000,249582000000,134412000000,129211000000,61784000000.0,120371000000
2014-05-22,0         ,2006-07-01,總計,933261000000,1778268000000,566671000000,1130509000000,366590000000,647759000000
2014-05-22,004       ,2006-07-01,臺灣銀行,31504000000.0,113344000000,23114000000.0,98756000000.0,8390000000.0,14588000000.0
2014-05-22,005       ,2006-07-01,臺灣土地銀行,10409000000.0,41925000000.0,9064000000.0,27427000000.0,1345000000.0,14498000000.0
2014-05-22,006       ,2006-07-01,合作金庫商業銀行,26609000000.0,74984000000.0,20473000000.0,66305000000.0,6136000000.0,8679000000.0
2014-05-22,007       ,2006-07-01,第一商業銀行,57316000000.0,101202000000,34724000000.0,71464000000.0,22592000000.0,29738000000.0
2014-05-22,008       ,2006-07-01,華南商業銀行,66159000000.0,122316000000,44075000000.0,90301000000.0,22084000000.0,32015000000.0
2014-05-22,009       ,2006-07-01,彰化商業銀行,47703000000.0,72154000000.0,30063000000.0,50765000000.0,17640000000.0,21389000000.0
2014-05-22,-01       ,2006-07-01,臺東區中小企業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2006-07-01,上海商業儲蓄銀行,43192000000.0,57462000000.0,16197000000.0,24013000000.0,26995000000.0,33449000000.0
2014-05-22,012       ,2006-07-01,台北富邦銀行,22232000000.0,54179000000.0,19809000000.0,48929000000.0,2423000000.0,5250000000.0
2014-05-22,013       ,2006-07-01,國泰世華商業銀行,18150000000.0,43574000000.0,12517000000.0,31009000000.0,5633000000.0,12565000000.0
2014-05-22,015       ,2006-07-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2006-07-01,高雄銀行,1776000000.0,3371000000.0,1505000000.0,2863000000.0,271000000.0,508000000.0
2014-05-22,040       ,2006-07-01,中華開發工業銀行,5448000000.0,5166000000.0,470000000.0,1052000000.0,4978000000.0,4114000000.0
2014-05-22,048       ,2006-07-01,臺灣工業銀行,748000000.0,10508000000.0,479000000.0,8235000000.0,269000000.0,2273000000.0
2014-05-22,050       ,2006-07-01,臺灣中小企業銀行,27293000000.0,40586000000.0,18052000000.0,29216000000.0,9241000000.0,11370000000.0
2014-05-22,052       ,2006-07-01,新竹國際商業銀行,7828000000.0,8946000000.0,7108000000.0,7992000000.0,720000000.0,954000000.0
2014-05-22,054       ,2006-07-01,京城商業銀行,659000000.0,1738000000.0,564000000.0,1570000000.0,95000000.0,168000000.0
2014-05-22,102       ,2006-07-01,華泰商業銀行,236000000.0,879000000.0,231000000.0,866000000.0,5000000.0,13000000.0
2014-05-22,103       ,2006-07-01,臺灣新光商業銀行,1304000000.0,4805000000.0,1041000000.0,3531000000.0,-1041000000.0,-3531000000.0
2014-05-22,108       ,2006-07-01,陽信商業銀行,794000000.0,2656000000.0,738000000.0,2432000000.0,56000000.0,224000000.0
2014-05-22,118       ,2006-07-01,板信商業銀行,1086000000.0,2465000000.0,933000000.0,1807000000.0,153000000.0,658000000.0
2014-05-22,147       ,2006-07-01,三信商業銀行,83000000.0,655000000.0,81000000.0,655000000.0,2000000.0,0.0
2014-05-22,151       ,2006-07-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,381       ,2006-07-01,交通銀行,8827000000.0,28529000000.0,7627000000.0,22419000000.0,1200000000.0,6110000000.0
2014-05-22,803       ,2006-07-01,聯邦商業銀行,3786000000.0,13970000000.0,2643000000.0,8839000000.0,1143000000.0,5131000000.0
2014-05-22,805       ,2006-07-01,遠東國際商業銀行,6642000000.0,24614000000.0,3539000000.0,12263000000.0,3103000000.0,12351000000.0
2014-05-22,807       ,2006-07-01,建華商業銀行,35936000000.0,60545000000.0,16061000000.0,27754000000.0,19875000000.0,32791000000.0
2014-05-22,808       ,2006-07-01,玉山商業銀行,13373000000.0,40308000000.0,7590000000.0,25842000000.0,5783000000.0,14466000000.0
2014-05-22,809       ,2006-07-01,萬泰商業銀行,1704000000.0,3052000000.0,1352000000.0,2598000000.0,352000000.0,454000000.0
2014-05-22,812       ,2006-07-01,台新國際商業銀行,28121000000.0,86301000000.0,19992000000.0,53404000000.0,8129000000.0,32897000000.0
2014-05-22,814       ,2006-07-01,大眾商業銀行,9927000000.0,22458000000.0,7114000000.0,13579000000.0,2813000000.0,8879000000.0
2014-05-22,815       ,2006-07-01,日盛國際商業銀行,4271000000.0,6092000000.0,3632000000.0,4976000000.0,639000000.0,1116000000.0
2014-05-22,816       ,2006-07-01,安泰商業銀行,2070000000.0,5537000000.0,1719000000.0,5167000000.0,351000000.0,370000000.0
2014-05-22,822       ,2006-07-01,中國信託商業銀行,76565000000.0,131623000000,36686000000.0,69957000000.0,39879000000.0,61666000000.0
2014-05-22,N002      ,2006-07-01,中國國際商業銀行,122470000000,242566000000,55563000000.0,114855000000,66907000000.0,127711000000
2014-05-22,N015      ,2006-07-01,臺中商業銀行,1928000000.0,3939000000.0,1461000000.0,3302000000.0,467000000.0,637000000.0
2014-05-22,N028      ,2006-07-01,外國銀行在台分行,200992000000,261663000000,134715000000,139245000000,66277000000.0,122418000000
2014-05-22,0         ,2006-08-01,總計,908352000000,1805516000000,555166000000,1122339000000,353186000000,683177000000
2014-05-22,004       ,2006-08-01,臺灣銀行,32992000000.0,114346000000,24126000000.0,98969000000.0,8866000000.0,15377000000.0
2014-05-22,005       ,2006-08-01,臺灣土地銀行,9346000000.0,44706000000.0,7971000000.0,27757000000.0,1375000000.0,16949000000.0
2014-05-22,006       ,2006-08-01,合作金庫商業銀行,27229000000.0,79678000000.0,21001000000.0,70803000000.0,6228000000.0,8875000000.0
2014-05-22,007       ,2006-08-01,第一商業銀行,57341000000.0,99524000000.0,34687000000.0,68827000000.0,22654000000.0,30697000000.0
2014-05-22,008       ,2006-08-01,華南商業銀行,67701000000.0,118099000000,46061000000.0,84498000000.0,21640000000.0,33601000000.0
2014-05-22,009       ,2006-08-01,彰化商業銀行,46988000000.0,76404000000.0,30154000000.0,54232000000.0,16834000000.0,22172000000.0
2014-05-22,-01       ,2006-08-01,臺東區中小企業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2006-08-01,上海商業儲蓄銀行,43732000000.0,60606000000.0,16196000000.0,26584000000.0,27536000000.0,34022000000.0
2014-05-22,012       ,2006-08-01,台北富邦銀行,21309000000.0,52980000000.0,18698000000.0,47841000000.0,2611000000.0,5139000000.0
2014-05-22,013       ,2006-08-01,國泰世華商業銀行,17190000000.0,43568000000.0,11549000000.0,30397000000.0,5641000000.0,13171000000.0
2014-05-22,015       ,2006-08-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2006-08-01,高雄銀行,1362000000.0,3469000000.0,1148000000.0,3008000000.0,214000000.0,461000000.0
2014-05-22,017       ,2006-08-01,兆豐國際商業銀行,132761000000,266556000000,61378000000.0,129745000000,71383000000.0,136811000000
2014-05-22,040       ,2006-08-01,中華開發工業銀行,4560000000.0,5877000000.0,354000000.0,1027000000.0,4206000000.0,4850000000.0
2014-05-22,048       ,2006-08-01,臺灣工業銀行,565000000.0,8629000000.0,459000000.0,6918000000.0,106000000.0,1711000000.0
2014-05-22,050       ,2006-08-01,臺灣中小企業銀行,26528000000.0,41503000000.0,17354000000.0,29462000000.0,9174000000.0,12041000000.0
2014-05-22,052       ,2006-08-01,新竹國際商業銀行,6886000000.0,9193000000.0,6134000000.0,8270000000.0,752000000.0,923000000.0
2014-05-22,054       ,2006-08-01,京城商業銀行,617000000.0,1705000000.0,555000000.0,1538000000.0,62000000.0,167000000.0
2014-05-22,102       ,2006-08-01,華泰商業銀行,204000000.0,884000000.0,201000000.0,864000000.0,3000000.0,20000000.0
2014-05-22,103       ,2006-08-01,臺灣新光商業銀行,1403000000.0,5976000000.0,1086000000.0,4375000000.0,-1086000000.0,-4375000000.0
2014-05-22,108       ,2006-08-01,陽信商業銀行,736000000.0,3080000000.0,651000000.0,2801000000.0,85000000.0,279000000.0
2014-05-22,118       ,2006-08-01,板信商業銀行,1554000000.0,2948000000.0,1156000000.0,2090000000.0,398000000.0,858000000.0
2014-05-22,147       ,2006-08-01,三信商業銀行,69000000.0,687000000.0,63000000.0,682000000.0,6000000.0,5000000.0
2014-05-22,151       ,2006-08-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,381       ,2006-08-01,交通銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,803       ,2006-08-01,聯邦商業銀行,3518000000.0,14126000000.0,2441000000.0,8982000000.0,1077000000.0,5144000000.0
2014-05-22,805       ,2006-08-01,遠東國際商業銀行,8302000000.0,26040000000.0,5349000000.0,12773000000.0,2953000000.0,13267000000.0
2014-05-22,807       ,2006-08-01,建華商業銀行,37125000000.0,60880000000.0,17624000000.0,26292000000.0,19501000000.0,34588000000.0
2014-05-22,808       ,2006-08-01,玉山商業銀行,14846000000.0,40922000000.0,8386000000.0,26436000000.0,6460000000.0,14486000000.0
2014-05-22,809       ,2006-08-01,萬泰商業銀行,1612000000.0,3089000000.0,1198000000.0,2636000000.0,414000000.0,453000000.0
2014-05-22,812       ,2006-08-01,台新國際商業銀行,24209000000.0,93422000000.0,16972000000.0,60768000000.0,7237000000.0,32654000000.0
2014-05-22,814       ,2006-08-01,大眾商業銀行,9526000000.0,21130000000.0,6310000000.0,13361000000.0,3216000000.0,7769000000.0
2014-05-22,815       ,2006-08-01,日盛國際商業銀行,5338000000.0,6120000000.0,4558000000.0,5108000000.0,780000000.0,1012000000.0
2014-05-22,816       ,2006-08-01,安泰商業銀行,2273000000.0,6691000000.0,1855000000.0,6190000000.0,418000000.0,501000000.0
2014-05-22,822       ,2006-08-01,中國信託商業銀行,65105000000.0,135814000000,35020000000.0,63687000000.0,30085000000.0,72127000000.0
2014-05-22,N015      ,2006-08-01,臺中商業銀行,1875000000.0,4093000000.0,1366000000.0,3466000000.0,509000000.0,627000000.0
2014-05-22,N028      ,2006-08-01,外國銀行在台分行,191681000000,267778000000,129235000000,134994000000,62446000000.0,132784000000
2014-05-22,0         ,2006-09-01,總計,898783000000,1816955000000,546522000000,1092991000000,352261000000,723964000000
2014-05-22,004       ,2006-09-01,臺灣銀行,31770000000.0,123921000000,24407000000.0,108584000000,7363000000.0,15337000000.0
2014-05-22,005       ,2006-09-01,臺灣土地銀行,9130000000.0,48344000000.0,7695000000.0,29053000000.0,1435000000.0,19291000000.0
2014-05-22,006       ,2006-09-01,合作金庫商業銀行,27134000000.0,61448000000.0,21357000000.0,51778000000.0,5777000000.0,9670000000.0
2014-05-22,007       ,2006-09-01,第一商業銀行,58637000000.0,98647000000.0,35376000000.0,67466000000.0,23261000000.0,31181000000.0
2014-05-22,008       ,2006-09-01,華南商業銀行,64699000000.0,111668000000,43320000000.0,77401000000.0,21379000000.0,34267000000.0
2014-05-22,009       ,2006-09-01,彰化商業銀行,44673000000.0,79579000000.0,27483000000.0,55712000000.0,17190000000.0,23867000000.0
2014-05-22,-01       ,2006-09-01,臺東區中小企業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2006-09-01,上海商業儲蓄銀行,42907000000.0,61869000000.0,16158000000.0,25305000000.0,26749000000.0,36564000000.0
2014-05-22,012       ,2006-09-01,台北富邦銀行,20787000000.0,54032000000.0,17992000000.0,49435000000.0,2795000000.0,4597000000.0
2014-05-22,013       ,2006-09-01,國泰世華商業銀行,18018000000.0,43522000000.0,12631000000.0,29922000000.0,5387000000.0,13600000000.0
2014-05-22,015       ,2006-09-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2006-09-01,高雄銀行,1634000000.0,3247000000.0,1383000000.0,2925000000.0,251000000.0,322000000.0
2014-05-22,017       ,2006-09-01,兆豐國際商業銀行,132215000000,275592000000,61744000000.0,115641000000,70471000000.0,159951000000
2014-05-22,040       ,2006-09-01,中華開發工業銀行,4464000000.0,5227000000.0,370000000.0,607000000.0,4094000000.0,4620000000.0
2014-05-22,048       ,2006-09-01,臺灣工業銀行,528000000.0,5640000000.0,395000000.0,3992000000.0,133000000.0,1648000000.0
2014-05-22,050       ,2006-09-01,臺灣中小企業銀行,25389000000.0,41454000000.0,16578000000.0,28990000000.0,8811000000.0,12464000000.0
2014-05-22,052       ,2006-09-01,新竹國際商業銀行,7967000000.0,8270000000.0,7194000000.0,7322000000.0,773000000.0,948000000.0
2014-05-22,054       ,2006-09-01,京城商業銀行,637000000.0,1764000000.0,557000000.0,1613000000.0,80000000.0,151000000.0
2014-05-22,102       ,2006-09-01,華泰商業銀行,248000000.0,878000000.0,239000000.0,847000000.0,9000000.0,31000000.0
2014-05-22,103       ,2006-09-01,臺灣新光商業銀行,1440000000.0,6633000000.0,1198000000.0,5066000000.0,-1198000000.0,-5066000000.0
2014-05-22,108       ,2006-09-01,陽信商業銀行,824000000.0,2764000000.0,759000000.0,2477000000.0,65000000.0,287000000.0
2014-05-22,118       ,2006-09-01,板信商業銀行,806000000.0,3198000000.0,685000000.0,2378000000.0,121000000.0,820000000.0
2014-05-22,147       ,2006-09-01,三信商業銀行,67000000.0,714000000.0,61000000.0,707000000.0,6000000.0,7000000.0
2014-05-22,151       ,2006-09-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,381       ,2006-09-01,交通銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,803       ,2006-09-01,聯邦商業銀行,3710000000.0,14717000000.0,2539000000.0,9478000000.0,1171000000.0,5239000000.0
2014-05-22,805       ,2006-09-01,遠東國際商業銀行,6138000000.0,26467000000.0,4853000000.0,13130000000.0,1285000000.0,13337000000.0
2014-05-22,807       ,2006-09-01,建華商業銀行,34240000000.0,66833000000.0,16916000000.0,31380000000.0,17324000000.0,35453000000.0
2014-05-22,808       ,2006-09-01,玉山商業銀行,14878000000.0,40464000000.0,7718000000.0,26473000000.0,7160000000.0,13991000000.0
2014-05-22,809       ,2006-09-01,萬泰商業銀行,1694000000.0,3070000000.0,1192000000.0,2625000000.0,502000000.0,445000000.0
2014-05-22,812       ,2006-09-01,台新國際商業銀行,25075000000.0,88838000000.0,16717000000.0,56603000000.0,8358000000.0,32235000000.0
2014-05-22,814       ,2006-09-01,大眾商業銀行,10341000000.0,23115000000.0,6193000000.0,13163000000.0,4148000000.0,9952000000.0
2014-05-22,815       ,2006-09-01,日盛國際商業銀行,4014000000.0,6988000000.0,3318000000.0,5063000000.0,696000000.0,1925000000.0
2014-05-22,816       ,2006-09-01,安泰商業銀行,3232000000.0,5810000000.0,2831000000.0,5228000000.0,401000000.0,582000000.0
2014-05-22,822       ,2006-09-01,中國信託商業銀行,58872000000.0,138081000000,28720000000.0,65345000000.0,30152000000.0,72736000000.0
2014-05-22,N015      ,2006-09-01,臺中商業銀行,1937000000.0,4155000000.0,1440000000.0,3545000000.0,497000000.0,610000000.0
2014-05-22,N028      ,2006-09-01,外國銀行在台分行,198186000000,273399000000,131587000000,136234000000,66599000000.0,137165000000
2014-05-22,0         ,2006-10-01,總計,949153000000,1803911000000,580995000000,1086450000000,368158000000,717461000000
2014-05-22,004       ,2006-10-01,臺灣銀行,33313000000.0,122570000000,24471000000.0,107362000000,8842000000.0,15208000000.0
2014-05-22,005       ,2006-10-01,臺灣土地銀行,11630000000.0,44642000000.0,10378000000.0,26867000000.0,1252000000.0,17775000000.0
2014-05-22,006       ,2006-10-01,合作金庫商業銀行,27011000000.0,64632000000.0,20875000000.0,54565000000.0,6136000000.0,10067000000.0
2014-05-22,007       ,2006-10-01,第一商業銀行,59260000000.0,100169000000,35754000000.0,67383000000.0,23506000000.0,32786000000.0
2014-05-22,008       ,2006-10-01,華南商業銀行,69248000000.0,110050000000,46133000000.0,75349000000.0,23115000000.0,34701000000.0
2014-05-22,009       ,2006-10-01,彰化商業銀行,48508000000.0,77721000000.0,30676000000.0,53427000000.0,17832000000.0,24294000000.0
2014-05-22,-01       ,2006-10-01,臺東區中小企業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2006-10-01,上海商業儲蓄銀行,42685000000.0,62675000000.0,15884000000.0,25939000000.0,26801000000.0,36736000000.0
2014-05-22,012       ,2006-10-01,台北富邦銀行,22688000000.0,56990000000.0,19350000000.0,51948000000.0,3338000000.0,5042000000.0
